filepath,transcription
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/11/ha_11_32.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/2/Recording_116.wav,bật đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/11/ha_11_25.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/3/Recording_169.wav,bật đèn lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/7/Recording_418.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/4/4_27.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/6/Recording_351.wav,sáng quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/1/ha_1_42.wav,xoay ghế phải
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/11/thanh_12_13.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/4/4_38.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/1/thanh_2_51.wav,xoay ghế phải
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/17/ha_17_18.wav,tắt tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/9/9_58.wav,bật nhạc lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/9/thanh_10_28.wav,bật nhạc lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/4/thanh_5_14.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/17/17_1.wav,tắt tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/4/Recording_231.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/4/4_57.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/11/ha_11_12.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/15/15_19.wav,tắt laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/11/thanh_12_42.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/11/11_3.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/1/1_58.wav,xoay ghế phải
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/13/thanh_14_40.wav,tắt màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/15/ha_15_3.wav,tắt laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/15/ha_15_18.wav,tắt laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/6/ha_6_24.wav,sáng quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/1/thanh_2_12.wav,xoay ghế phải
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/5/thanh_6_23.wav,tắt đèn đi
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/9/Recording_482.wav,bật nhạc lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/4/4_22.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/7/Recording_379.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/8/8_53.wav,bật nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/11/Recording_590.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/15/thanh_16_4.wav,tắt laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/4/ha_4_38.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/0/Recording_45.wav,xoay ghế trái
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/15/thanh_16_10.wav,tắt laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/7/Recording_416.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/7/ha_7_19.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/10/10_16.wav,dừng nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/7/ha_7_11.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/6/thanh_7_45.wav,sáng quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/6/Recording_368.wav,sáng quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/6/thanh_7_46.wav,sáng quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/0/Recording_26.wav,xoay ghế trái
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/11/11_8.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/7/7_58.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/7/ha_7_15.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/17/17_70.wav,tắt tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/2/thanh_3_10.wav,bật đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/13/thanh_14_7.wav,tắt màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/1/thanh_2_15.wav,xoay ghế phải
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/17/17_68.wav,tắt tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/15/ha_15_6.wav,tắt laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/16/ha_16_33.wav,bật tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/7/7_52.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/16/thanh_17_12.wav,bật tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/5/5_5.wav,tắt đèn đi
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/14/14_49.wav,bật laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/7/Recording_417.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/2/thanh_3_30.wav,bật đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/0/Recording_25.wav,xoay ghế trái
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/13/13_29.wav,tắt màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/3/Recording_190.wav,bật đèn lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/0/ha_0_39.wav,xoay ghế trái
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/8/Recording_424.wav,bật nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/16/16_48.wav,bật tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/3/Recording_165.wav,bật đèn lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/11/Recording_604.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/1/1_39.wav,xoay ghế phải
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/4/Recording_214.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/1/thanh_2_18.wav,xoay ghế phải
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/3/3_47.wav,bật đèn lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/16/16_29.wav,bật tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/2/ha_2_39.wav,bật đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/0/thanh_1_36.wav,xoay ghế trái
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/4/Recording_212.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/11/11_33.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/16/ha_16_47.wav,bật tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/4/thanh_5_32.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/5/Recording_294.wav,tắt đèn đi
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/11/11_58.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/8/thanh_9_29.wav,bật nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/6/thanh_7_17.wav,sáng quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/17/17_47.wav,tắt tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/10/10_34.wav,dừng nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/6/thanh_7_68.wav,sáng quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/11/Recording_625.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/4/thanh_5_10.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/11/11_31.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/5/ha_5_35.wav,tắt đèn đi
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/4/4_2.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/11/thanh_12_49.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/4/Recording_248.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/1/Recording_74.wav,xoay ghế phải
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/12/thanh_13_6.wav,bật màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/6/thanh_7_18.wav,sáng quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/2/2_48.wav,bật đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/0/thanh_1_33.wav,xoay ghế trái
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/11/11_26.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/9/Recording_495.wav,bật nhạc lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/12/12_6.wav,bật màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/12/12_58.wav,bật màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/11/Recording_616.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/11/Recording_606.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/17/ha_17_6.wav,tắt tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/9/thanh_10_8.wav,bật nhạc lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/4/ha_4_30.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/12/12_26.wav,bật màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/10/10_39.wav,dừng nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/7/thanh_8_5.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/10/thanh_11_43.wav,dừng nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/0/0_41.wav,xoay ghế trái
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/9/Recording_483.wav,bật nhạc lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/5/5_26.wav,tắt đèn đi
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/13/recoding4.wav,tắt màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/3/Recording_171.wav,bật đèn lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/1/ha_1_12.wav,xoay ghế phải
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/15/thanh_16_31.wav,tắt laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/16/Recording_866.wav,bật tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/8/Recording_445.wav,bật nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/16/16_15.wav,bật tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/2/thanh_3_1.wav,bật đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/15/Recording_820.wav,tắt laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/2/Recording_113.wav,bật đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/4/4_35.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/11/Recording_611.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/13/ha_13_38.wav,tắt màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/14/ha_14_7.wav,bật laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/15/15_38.wav,tắt laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/6/ha_6_18.wav,sáng quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/5/thanh_6_25.wav,tắt đèn đi
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/6/6_26.wav,sáng quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/5/Recording_276.wav,tắt đèn đi
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/10/thanh_11_48.wav,dừng nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/9/thanh_10_22.wav,bật nhạc lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/2/thanh_3_26.wav,bật đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/14/14_37.wav,bật laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/14/ha_14_25.wav,bật laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/16/ha_16_35.wav,bật tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/7/7_27.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/0/thanh_1_17.wav,xoay ghế trái
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/5/ha_5_4.wav,tắt đèn đi
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/1/1_14.wav,xoay ghế phải
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/17/thanh_18_29.wav,tắt tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/9/thanh_10_38.wav,bật nhạc lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/13/ha_13_35.wav,tắt màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/11/ha_11_38.wav,chuyển nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/5/Recording_273.wav,tắt đèn đi
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/13/thanh_14_46.wav,tắt màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/17/17_16.wav,tắt tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/13/recoding48.wav,tắt màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/17/17_53.wav,tắt tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/12/12_1.wav,bật màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/6/thanh_7_65.wav,sáng quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/0/thanh_1_44.wav,xoay ghế trái
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/1/ha_1_41.wav,xoay ghế phải
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/7/ha_7_41.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/8/8_47.wav,bật nhạc
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/3/ha_3_25.wav,bật đèn lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/16/thanh_17_28.wav,bật tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/13/13_38.wav,tắt màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/9/ha_9_33.wav,bật nhạc lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/13/recoding5.wav,tắt màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/14/14_35.wav,bật laptop
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/7/ha_7_23.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/17/ha_17_16.wav,tắt tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/4/thanh_5_0.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/12/ha_12_25.wav,bật màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/13/13_37.wav,tắt màn hình
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/6/6_41.wav,sáng quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/7/Recording_390.wav,tối quá
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/5/5_7.wav,tắt đèn đi
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/2/thanh_3_33.wav,bật đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/16/16_9.wav,bật tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/4/Recording_216.wav,tắt đèn
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Thanh_clean/16/thanh_17_20.wav,bật tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/17/17_41.wav,tắt tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/16/Recording_872.wav,bật tv
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hung_clean/3/Recording_201.wav,bật đèn lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Ha_clean/9/ha_9_31.wav,bật nhạc lên
/home/jonnyjack/workspace/UET/speech_processing/speech_dataset/Hoang_clean/8/8_7.wav,bật nhạc
