PATH	DURATION	TRANSCRIPT
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T013.wav	2.937500	làm sao để có tiền nhanh nhất
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T014.wav	3.000000	ta chỉ có hai nguyện vọng cuối cùng
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T015.wav	3.562500	một là gặp lại tất cả các em phò
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T016.wav	3.312500	hai là có thêm hai nguyện vọng nữa
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T017.wav	2.156250	trường muốn vợ
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T018.wav	2.937500	những sai lầm khi đi chọn khách sạn
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T019.wav	2.562500	một ngày cuối đông
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T020.wav	2.968750	nói thật đấy à
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T021.wav	2.125000	quá tốt rồi
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T022.wav	3.312500	hay là quá lắm rồi
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T023.wav	2.687500	cung đàn sau cuối
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T024.wav	2.656250	tôi chết cùng với ánh trăng
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T025.wav	3.187500	anh nhớ về sớm mua đồ cho em
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T026.wav	2.937500	đừng la cà đâu đấy
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T027.wav	2.843750	đàn ông có hai thứ để buồn
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T028.wav	2.750000	đàn bà chỉ cần một thứ
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T029.wav	3.812500	anh đi công tác cần thơ tuần sau mới về
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T030.wav	2.906250	xin lỗi tôi không kiềm chế được
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T031.wav	2.187500	thôi bỏ qua đi
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T032.wav	2.843750	cam sành lột vỏ còn chua
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T033.wav	3.812500	thấy em còn nhỏ anh cua để dành
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T034.wav	2.468750	mai sao em lớn bằng anh
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T035.wav	3.218750	anh khen em đẹp em chê anh già
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T036.wav	3.187500	bản tin thời sự chiều nay đến đây là hết
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T037.wav	2.437500	xin mời quý khách vào trong
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T038.wav	3.750000	các anh thấy mấy em này vừa mắt không
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T039.wav	2.437500	chiều nay chắc có mưa
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T040.wav	3.125000	đội tuyển việt nam đá như bệnh
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T041.wav	3.062500	anh có muốn thư giãn không
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T042.wav	2.187500	tập trung vô đi
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T043.wav	2.187500	mời ngài trước
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T044.wav	2.062500	ba này chỉ giỏi bốc phét
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T045.wav	2.625000	giàu đổi bạn sang đổi vợ
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T046.wav	2.750000	không say không về
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T047.wav	2.125000	thôi mà anh
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T048.wav	2.968750	tui biết bà giỏi rồi
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T049.wav	3.312500	hết tuần này tao về rước nó đi
/data/vivos/train/waves//VIVOSSPK01/VIVOSSPK01_T050.wav	3.062500	án mạng trên toa tàu tốc hành
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R001.wav	4.125000	đấy là những nơi dễ bày ra đủ lựa chọn hào nhoáng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R002.wav	2.937500	sau một đợt mưa đêm
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R003.wav	2.500000	việc giữ gìn vóc dáng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R004.wav	4.156250	tìm ông nguyễn đức bị móp trán tâm thần
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R005.wav	3.843750	là việc xây dựng ý thức xem phim hợp pháp
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R006.wav	5.093750	điều ấn tượng nhất là anh nhân viên mới này không thích đi nhậu
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R007.wav	3.062500	mình mẩy tôi tuy đau đớn
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R008.wav	4.218750	sở dĩ làn da mơn mởn như trái đào
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R009.wav	3.125000	chiếc vó bè từ từ nổi lên
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R010.wav	3.687500	cũng có nhiều rủi ro bị bệnh này luôn
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R011.wav	4.906250	xảy nghe từ một trại giam có tiếng lên dây đờn cò
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R012.wav	3.500000	tuy nhiên việc nâng đường phải được kết hợp
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R013.wav	3.656250	và trịnh công sơn còn vẽ cả tranh
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R014.wav	4.187500	có người vô ý để chuông reo năm bảy lần
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R015.wav	4.156250	và cái đòn gánh xuống lau chùi rất kĩ lưỡng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R016.wav	5.187500	chúng ta đang được nghe kinh tế của những nước xuất khẩu đang xuống dốc
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R017.wav	4.750000	tuy còn nhỏ xíu nhưng nó vẫn ngờ ngợ nhận ra rằng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R018.wav	4.687500	bất đồng hay tị nạnh nội bộ trình độ không đồng đều
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R019.wav	3.062500	cổng thông tin điện tử chính phủ
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R020.wav	3.062500	hoặc tự động với máy cảm biến
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R021.wav	4.625000	bị những cánh tay không có phương hướng mơn trớn trên người
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R022.wav	2.937500	có khi ủ ê cả ngày
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R023.wav	2.250000	mong muốn được trả đũa
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R024.wav	2.687500	tôi không có những tấm bìa đẹp mắt
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R025.wav	3.468750	không phải là những vỉa hè trống huếch trống hoác
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R026.wav	3.687500	sẽ không bao giờ có thể hiểu hết được mọi thứ
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R027.wav	2.687500	trong khi ca sĩ hát sai
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R028.wav	3.625000	là rút rỉa tiền của bạn càng nhiều càng tốt
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R029.wav	3.812500	bạn có thể lưu giữ các tệp tin ở mọi nơi
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R030.wav	3.750000	thường cứng rắn bề ngoài nhưng rất nhạy cảm
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R031.wav	3.812500	ổng cũng sẽ làm như thế ấy ở quốc hội
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R032.wav	5.187500	tôi nằm trong phòng bệnh ở một bệnh viện và đang rất đau đớn
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R033.wav	3.156250	để nhìn thấy sự khôi hài
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R034.wav	4.718750	là bản án thể hiện được tính nghiêm minh và răn đe cao
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R035.wav	4.781250	khi cộng đồng xã hội luôn có ý thức bảo vệ các chuẩn mực
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R036.wav	4.531250	họ nói thằng chả bảnh trai mà thiếu khí phách đàn ông
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R037.wav	2.906250	mà anh đã nhận trong trận chung kết
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R038.wav	4.437500	khiến chiếc ghe bị trúng nhiều mảnh đạn và anh bị thương
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R039.wav	3.937500	với hy vọng có thể gỡ lại đồng tiền đã mất
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R040.wav	3.000000	ở nhà chị trương vũ
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R041.wav	4.093750	buộc anh phải làm khán giả nhìn đồng đội thi đấu
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R042.wav	3.437500	dòng nước đen sì đặc quánh bốc lên
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R043.wav	3.125000	luôn tránh để không gây ra rắc rối
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R044.wav	4.187500	lũ trẻ con bị cha mẹ quẳng ra trước thềm nhà
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R045.wav	4.187500	sau một năm kể từ thời điểm kết thúc đợt phát hành
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R046.wav	3.812500	mà tư xạo là ông già hai nổ
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R047.wav	2.937500	rất hữu ích trong tương lai
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R048.wav	2.718750	bởi vì nếu không làm như vậy
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R049.wav	4.093750	và khi bạn đặt ra tiêu chuẩn cho một điều gì đó
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R050.wav	2.562500	sữa bột dành cho trẻ nhỏ
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R051.wav	2.750000	đi xom lỗ chọn thế đất mùn
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R052.wav	4.125000	những giá trị lâu đời sẽ không bao giờ lỗi thời
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R053.wav	4.937500	có lẽ chúng tưởng lầm anh ơn lấy củi ném chống lại chúng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R054.wav	3.437500	và thế là mâu thuẫn bắt đầu nhen nhóm
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R055.wav	4.187500	khiến nhu cầu dầu sưởi ấm gia tăng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R056.wav	5.093750	cha của sung min vĩnh viễn không còn được ôm anh vào lòng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R057.wav	2.812500	cũng vẫn chưa được quyết định
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R058.wav	3.937500	cho phép con gấu phản ứng lại những cú thọc léc
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R059.wav	3.281250	họ mang một tấm séc ra chơi tiếp
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R060.wav	2.812500	phương thức để thực hiện được điều đó
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R061.wav	3.750000	kẻ khóc người cười bỏ lại sân khấu trống huơ trống hoác
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R062.wav	1.437500	buổi chiều
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R063.wav	4.593750	rồi vút ngược lên trời cao khi những cơn gió lặng đi
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R064.wav	4.437500	điều đó có nghĩa là bạn phải biết tự chăm sóc bản thân
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R065.wav	4.312500	má nói nhiều nguyên nhân lắm nhưng tôi cũng không nhớ hết
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R066.wav	4.062500	chúng tôi sẽ thông tin đầy đủ về diễn biến vụ kiện
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R067.wav	4.062500	những cơn lốc đang tiến dần lên khu vực đông bắc mỹ
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R068.wav	1.812500	linh hoạt hơn
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R069.wav	3.812500	sao lâu không thấy đến nhà bảo kẹt công việc
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R070.wav	5.062500	mỗi dân tộc lại có những phong tục tết mang đặc trưng riêng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R071.wav	3.562500	những cú khẻ trên các ngón tay bằng chiếc thước
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R072.wav	2.718750	làm ra bộ dớ dẩn
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R073.wav	3.062500	bức tranh màu nước tuyệt vời của quách phong
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R074.wav	3.218750	mà chẳng có lấy một nguyên nhân nào cả
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R075.wav	4.781250	gặp nhóm khắc nghiệt là đủ chuyện chèn ép gièm pha rồi khinh khi
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R076.wav	2.187500	ria nổi xanh rì
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R077.wav	4.468750	những người đã và đang được ông biền nâng niu và trân trọng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R078.wav	5.093750	biển hiện nguyên dáng một con sư tử nằm thưỡn dài trên mặt biển
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R079.wav	3.375000	chỉ che bằng chiếc lông đà điểu
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R080.wav	2.812500	và tôi đã thuyết phục anh rằng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R081.wav	3.656250	bạn luôn tỏ ra lịch sự với mọi người
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R082.wav	3.656250	thường vang lên qua các loa phóng thanh
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R083.wav	3.937500	một lượng lớn tài liệu cung cấp cho thí sinh
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R084.wav	3.250000	để có thể ghi được nhiều điểm hơn
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R085.wav	3.687500	một mái tóc dài quá khổ như của xia
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R086.wav	4.718750	bởi chúng luôn luôn dựa trên những gì mà cô ấy đọc được
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R087.wav	3.187500	ông ba mươi này mất một chân chính
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R088.wav	3.250000	được mời triển lãm ở nước ngoài
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R089.wav	3.187500	bạn không thể ép nhóm của bạn
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R090.wav	2.125000	đứng vào vị trí
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R091.wav	2.625000	còn đang ở tình trạng giãn căng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R092.wav	3.312500	hãy liên lạc với càng nhiều nhà tuyển dụng càng tốt
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R093.wav	3.687500	bệnh cảnh có thể biểu hiện các triệu chứng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R094.wav	2.937500	đề nghị có các phóng sự quyết liệt hơn
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R095.wav	3.875000	điều đó không có nghĩa là bạn giũ bỏ mọi chuyện
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R096.wav	4.625000	xương sống của chúng tiếp tục cong vòng dù có đeo nẹp sau lưng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R097.wav	3.593750	nếu gây ra hậu quả cũng phải bồi thường cho dân
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R098.wav	4.406250	cũng không thể ngăn cô trở về quê hương sau khoá học
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R099.wav	3.625000	với những ngón tay có màng của nhỏ
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R100.wav	2.812500	người ta giới thiệu với tôi
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R101.wav	2.687500	trên dòng sông uốn lượn quanh chùa
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R102.wav	3.687500	đau tăng khi đi lại nhiều và giảm khi nghỉ ngơi
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R103.wav	3.031250	đôi mắt xếch của hắn mở hết cỡ
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R104.wav	4.687500	hôm nay chỉ cần thủ hoà là trâm sẽ có mặt trong trận chung kết
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R105.wav	1.968750	cho ngành thiên văn
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R106.wav	3.500000	thì tất cả mọi người đều sẵn sàng ứng cứu
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R107.wav	3.500000	ngón đờn của ông trầm bổng luyến láy
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R108.wav	4.250000	nhưng ngủ quá nhiều sẽ khiến bạn trở nên bơ phờ
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R109.wav	1.375000	ngủ cố định
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R110.wav	3.312500	ống quyển khuỳnh vào trong hay ngược lại
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R111.wav	2.000000	khíu chỗ quần toạc
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R112.wav	2.375000	có thể làm dịu cơn đau
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R113.wav	4.031250	bạn đặt ra mục tiêu để đạt được điều tốt nhất
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R114.wav	3.187500	kinh nghiệm kiếm sống trên hè phố
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R115.wav	3.000000	ở nha trang để theo dõi thử nghiệm
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R116.wav	3.375000	nếu thiếu ngủ bạn sẽ thấy mệt mỏi
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R117.wav	4.937500	máu tai phọt ra tưởng không bao giờ còn được ở chung với ngoại
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R118.wav	2.937500	lên tấm thân còm cõi của mình
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R119.wav	4.093750	sau khi đi giầy da nhọn mũi mõm ngoé quá chật
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R120.wav	3.468750	là của những gương mặt sáng tác nữ đầy triển vọng
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R121.wav	3.562500	không phải vì lòng ham muốn đống tài sản đó
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R122.wav	3.187500	đông đảo lắm người đi xem hội tườm tượp
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R123.wav	2.687500	là một ý tưởng khá lạ
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R124.wav	3.937500	khi bạn cố gắng để thay đổi những người khác
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R125.wav	4.656250	giờ là lúc tôi phải nghiền ngẫm cho ra một cách chơi hợp lý
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R126.wav	3.812500	để vật thể bên ngoài mắt dù gần hay xa
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R127.wav	4.031250	khỏi diễn cũng giống y chang thám tử thứ thiệt
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R128.wav	5.000000	thế nhưng về cơ bản chúng ta đang đứng ngoài các công đoạn này
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R129.wav	3.375000	cùng nhiều chi tiết chức năng hỗ trợ khác
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R130.wav	1.687500	gây tử vong
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R131.wav	4.625000	cố gắng thực hiện đúng đạo làm quan theo sách thánh hiền
/data/vivos/train/waves//VIVOSSPK02/VIVOSSPK02_R132.wav	3.343750	là cánh cửa bằng tôn đóng im ỉm
